Entity Pair,Subject,Object,STV+AF8-sum,Rel+AF8-Count,Strength,overall
25714,Riazuddin+AF8AXw-physicist+AF8-,Pakistan,0.4276425838,1,109.4275546245,46.7958821985
25715,Riazuddin+AF8AXw-physicist+AF8-,Islamabad,0.4276425838,1,109.4275546245,46.7958821985
25716,Riazuddin+AF8AXw-physicist+AF8-,Abdus+AF8-Salam,0.3957529068,1,101.2674473197,40.076886641
25717,Riazuddin+AF8AXw-physicist+AF8-,Ludhiana,0.6780775785,1,173.5102491468,117.6534095864
25718,Riazuddin+AF8AXw-physicist+AF8-,Pakistan+AF8-Atomic+AF8-Energy+AF8-Commission,0.4276425838,1,109.4275546245,46.7958821985
25719,Adelaide+AF8-of+AF8-Burgundy+AF8AXw-1233+//0A4v/9AID//QCT-1273+AF8-,Marie+AF8-of+AF8-Brabant+AF8AXw-Queen+AF8-of+AF8-France,0.4252343178,1,108.8113141722,46.2703049509
25720,Adelaide+AF8-of+AF8-Burgundy+AF8AXw-1233+//0A4v/9AID//QCT-1273+AF8-,Henry+AF8-IV+AF8AXw-Duke+AF8-of+AF8-Brabant,0.4285030365,1,109.6477320305,46.9843861204
25721,Ishigaki,+AF8-Okinawa+AF8-Okinawa+AF8-Prefecture,0.4480448067,1,114.6481885029,51.3675254563
25722,Namugongo,Great+AF8-Rift+AF8-Valley,0.4599933326,1,117.7056435369,54.1438112364
25723,Columba+AF8-Dom+//0Aw//9AK0-nguez,Guaymas,0.4276425838,1,109.4275546245,46.7958821985
25724,Columba+AF8-Dom+//0Aw//9AK0-nguez,La+AF8-Malquerida,0.4153022468,1,106.2698407945,44.134103649
25725,Columba+AF8-Dom+//0Aw//9AK0-nguez,Pueblerina,0.4276425838,1,109.4275546245,46.7958821985
25726,Columba+AF8-Dom+//0Aw//9AK0-nguez,R+//0Aw//9AK0-o+AF8-Escondido+AF8AXw-1948+AF8-film+AF8-,0.4276425838,1,109.4275546245,46.7958821985
25727,Columba+AF8-Dom+//0Aw//9AK0-nguez,Maclovia+AF8AXw-1948+AF8-film+AF8-,0.5148534775,1,131.7435614856,67.8286307691
25728,Fort+AF8-Bowyer,Baldwin+AF8-County+AF8AXw-Alabama,0.9446027875,1,241.710196887,228.3201257467
25729,Gina+AF8-de+AF8-Venecia,Makati+AF8-City,0.5187163949,1,132.7320262008,68.8502781187
25730,Maud+AF8-de+AF8-Badlesmere,+AF8-Countess+AF8-of+AF8-Oxford+AF8-John+AF8-de+AF8-Vere+AF8AXw-7th+AF8-Earl+AF8-of+AF8-Oxford,0.4104292989,1,105.0229238767,43.1044850151
25731,+//0Aw//9AIE-ngel+AF8-Z+//0Aw//9AKE-rraga,Mexico,0.6545621157,1,167.4929821871,109.6345607853
25732,Mathilde+AF8-of+AF8-Flanders,Henry+AF8-II+AF8AXw-Duke+AF8-of+AF8-Brabant,0.491348654,1,125.729016969,61.7767832564
25733,Juliana+AF8-FitzGerald,+AF8-Lady+AF8-of+AF8-Thomond+AF8-Thomas+AF8-de+AF8-Clare+AF8AXw-Lord+AF8-of+AF8-Thomond,0.4658367634,1,119.2008929982,55.5281581887
25734,Mary+AF8-of+AF8-Scotland+AF8AXw-1082+//0A4v/9AID//QCT-1116+AF8-,Matilda+AF8-of+AF8-Boulogne,0.4203598499,1,107.5640083083,45.2155903871
25735,Adulakit+AF8-Kitiyakara,Soamsavali+AF8-Kitiyakara,0.5029699802,1,128.7027463302,64.7336177734
25736,Princess+AF8-Isabella+AF8-Antonie+AF8-of+AF8-Cro+//0Aw//9AL8-,Prince+AF8-Ludwig+AF8-of+AF8-Bavaria+AF8AXw-1913+//0A4v/9AID//QCT-2008+AF8-,0.4276425838,1,109.4275546245,46.7958821985
25737,Princess+AF8-Isabella+AF8-Antonie+AF8-of+AF8-Cro+//0Aw//9AL8-,Princess+AF8-Dorothea+AF8-of+AF8-Bavaria,0.5648802519,1,144.544689801,81.6504407856
25738,Princess+AF8-Isabella+AF8-Antonie+AF8-of+AF8-Cro+//0Aw//9AL8-,Princess+AF8-Maria+AF8-Elisabeth+AF8-of+AF8-Bavaria,0.4756158888,1,121.7032298081,57.883989815
25739,Marie+AF8-de+AF8-Bourbon,+AF8-Countess+AF8-of+AF8-Soissons+AF8-Eugene+AF8-Maurice+AF8AXw-Count+AF8-of+AF8-Soissons,0.4096850157,1,104.8324725662,42.9482931691
25740,Mehmet+AF8-Murat+AF8-Somer,The+AF8-Prophet+AF8-Murders,0.4276425838,1,109.4275546245,46.7958821985
25741,University+AF8-of+AF8-Wisconsin+//0A4v/9AID//QCT-Madison,Condor+AF8-High+AC0-Throughput+AF8-Computing+AF8-System,0.4276425838,1,109.4275546245,46.7958821985
25742,University+AF8-of+AF8-Edinburgh,ML+AF8AXw-programming+AF8-language+AF8-,0.5262496471,1,134.6596765281,70.8646072515
25743,University+AF8-of+AF8-Edinburgh,Festival+AF8-Speech+AF8-Synthesis+AF8-System,0.4474327564,1,114.4915736797,51.2272803961
25744,Princess+AF8-Agnes+AF8-of+AF8-Hohenlohe+AC0-Langenburg,Adelaide+AF8-of+AF8-L+//0Aw//9ALY-wenstein+AC0-Wertheim+AC0-Rosenberg,0.5185357928,1,132.6858127344,68.8023430996
25745,Princess+AF8-Maria+AF8-Theresa+AF8-of+AF8-L+//0Aw//9ALY-wenstein+AC0-Wertheim+AC0-Rosenberg,Miguel+AF8AXw-Duke+AF8-of+AF8-Braganza,0.4103872776,1,105.0121712335,43.0956590674
25746,Gustav+AF8-III+AF8-of+AF8-Sweden,Gustav+AF8-IV+AF8-Adolf+AF8-of+AF8-Sweden,0.4531015456,1,115.9421348805,52.5335605145
25747,Mulford+AF8-B.+AF8-Foster,Orlando+AF8AXw-Florida,0.4276425838,1,109.4275546245,46.7958821985
25748,Mindy+AF8-Lewis,Phillip+AF8-Spaulding,0.8257089556,2,105.6434920956,87.2307775242
25749,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Hanover,0.7734572291,1,197.9165228003,153.0799653182
25750,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Frederick+AF8AXw-Duke+AF8-of+AF8-Saxe+AC0-Altenburg,0.4804837704,1,122.9488503329,59.0749271743
25751,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Joseph+AF8AXw-Duke+AF8-of+AF8-Saxe+AC0-Altenburg,0.3854900301,1,98.641325546,38.0252475538
25752,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Georg+AF8AXw-Duke+AF8-of+AF8-Saxe+AC0-Altenburg,0.4177514017,1,106.8965441252,44.6561811452
25753,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Therese+AF8-of+AF8-Saxe+AC0-Hildburghausen,0.4215803146,1,107.8763075804,45.4785276876
25754,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Princess+AF8-Louise+AF8-of+AF8-Saxe+AC0-Hildburghausen,0.4198715985,1,107.4390718339,45.1106148323
25755,Duchess+AF8-Charlotte+AF8-Georgine+AF8-of+AF8-Mecklenburg+AC0-Strelitz,Princess+AF8-Charlotte+AF8-of+AF8-Saxe+AC0-Hildburghausen,0.4276425838,1,109.4275546245,46.7958821985
25756,Bradford,West+AF8-Yorkshire,0.4343757629,1,111.1504778124,48.2810735964
25757,Marie+AF8-Antoinette+AF8-Murat,Charles+AF8-Anthony+AF8AXw-Prince+AF8-of+AF8-Hohenzollern,0.4276425838,1,109.4275546245,46.7958821985
25758,Marie+AF8-Antoinette+AF8-Murat,Princess+AF8-Amalie+AF8-of+AF8-Hohenzollern+AC0-Sigmaringen,0.4380054474,1,112.0792616004,49.0913271215
25759,Princess+AF8-Amalie+AF8-of+AF8-Hohenzollern+AC0-Sigmaringen,Princess+AF8-Antoinette+AF8-of+AF8-Saxe+AC0-Altenburg,0.3854899704,1,98.6413102696,38.0252357761
25760,Princess+AF8-Amalie+AF8-of+AF8-Hohenzollern+AC0-Sigmaringen,Princess+AF8-Therese+AF8-of+AF8-Saxe+AC0-Altenburg,0.4209414423,1,107.7128293952,45.3407937598
25761,Archduchess+AF8-Maria+AF8-Anna+AF8-of+AF8-Austria+AF8AXw-1882+//0A4v/9AID//QCT-1940+AF8-,Lausanne,0.4372795224,1,111.8935078878,48.9287396888
25762,Archduchess+AF8-Maria+AF8-Anna+AF8-of+AF8-Austria+AF8AXw-1882+//0A4v/9AID//QCT-1940+AF8-,Linz,0.4276425838,1,109.4275546245,46.7958821985
25763,Archduchess+AF8-Maria+AF8-Anna+AF8-of+AF8-Austria+AF8AXw-1882+//0A4v/9AID//QCT-1940+AF8-,Infanta+AF8-Alicia+AF8AXw-Dowager+AF8-Duchess+AF8-of+AF8-Calabria,0.4779933989,1,122.3116002702,58.4641375381
25764,Umberto+AF8-I+AF8-of+AF8-Italy,Victor+AF8-Emmanuel+AF8-III+AF8-of+AF8-Italy,0.4815352261,1,123.2179026453,59.3337606099
25765,Isabella+AF8-I+AF8-of+AF8-Castile,Catherine+AF8-of+AF8-Aragon,0.3957529068,1,101.2674473197,40.076886641
25766,Isabella+AF8-I+AF8-of+AF8-Castile,Joanna+AF8-of+AF8-Castile,0.4367149472,1,111.7490412564,48.8024766519
25767,Isabella+AF8-I+AF8-of+AF8-Castile,John+AF8AXw-Prince+AF8-of+AF8-Asturias,0.4319685698,1,110.5345118997,47.7474350188
25768,Isabella+AF8-I+AF8-of+AF8-Castile,Isabella+AF8AXw-Princess+AF8-of+AF8-Asturias+AF8AXw-1470+//0A4v/9AID//QCT-1498+AF8-,0.4039948881,1,103.3764511774,41.7635578256
25769,Archduchess+AF8-Theresa+AF8-of+AF8-Austria+AF8AXw-b.+AF8-1931+AF8-,Prince+AF8-Franz+AC0-Josef+AF8-of+AF8-Bavaria,0.0183418393,1,4.6934115028,0.0860857996
25770,Archduchess+AF8-Theresa+AF8-of+AF8-Austria+AF8AXw-b.+AF8-1931+AF8-,Princess+AF8-Gisela+AF8-of+AF8-Bavaria,0.4213554859,1,107.8187771665,45.4300332421
25771,Dailu+//0AxP/9AI0-iai,Marijampol+//0AxP/9AJcAXw-County,0.4276425838,1,109.4275546245,46.7958821985
25772,Duathathor+AC0-Henuttawy,Menkheperre,0.4276425838,1,109.4275546245,46.7958821985
25773,Henry+AF8-I+AF8-of+AF8-France,Philip+AF8-I+AF8-of+AF8-France,0.4346316457,1,111.2159545215,48.3379733418
25774,Grand+AF8-Rapids,+AF8-Michigan+AF8-Michigan,0.5145566463,1,131.6676066729,67.750442116
25775,Kayima+AF8-of+AF8-Buganda,Nakibinge+AF8-of+AF8-Buganda,0.4862728119,1,124.4301823587,60.5070146608
25776,Nakibinge+AF8-of+AF8-Buganda,Jemba+AF8-of+AF8-Buganda,0.4177514613,1,106.8965593759,44.6561938872
25777,Nakibinge+AF8-of+AF8-Buganda,Suuna+AF8-I+AF8-of+AF8-Buganda,0.4402164221,1,112.6450180613,49.5881868183
25778,Sekamaanya+AF8-of+AF8-Buganda,Kateregga+AF8-of+AF8-Buganda,0.493868798,1,126.373885384,62.4121188732
25779,Margaret+AF8-of+AF8-Huntingdon,+AF8-Princess+AF8-of+AF8-Scotland+AF8-Constance+AF8AXw-Duchess+AF8-of+AF8-Brittany,0.4213554859,1,107.8187771665,45.4300332421
25780,Margaret+AF8-of+AF8-Huntingdon,+AF8-Princess+AF8-of+AF8-Scotland+AF8-Conan+AF8-IV+AF8AXw-Duke+AF8-of+AF8-Brittany,0.4771299362,1,122.0906526486,58.2531053089
25781,Margaret+AF8-of+AF8-Huntingdon,+AF8-Princess+AF8-of+AF8-Scotland+AF8-Humphrey+AF8-III+AF8-de+AF8-Bohun,0.4105223119,1,105.0467245587,43.1240242233
25782,Isabella+AF8-de+AF8-Beauchamp,Hugh+AF8-Despenser+AF8-the+AF8-Younger,0.4475467503,1,114.5207430707,51.2533864032
25783,Svenska+AF8-Hollywoodfruar,Los+AF8-Angeles,0.4276425838,1,109.4275546245,46.7958821985
25784,Purachatra+AF8-Jayakara,Vimolchatra,0.3390675187,1,86.7624760243,29.4183374618
25785,Alexandre+AF8-Jacques+AF8-Chantron,Nantes,0.4276426435,1,109.4275699008,46.7958952642
25786,Amy+AF8-Leslie,West+AF8-Burlington+AF8AXw-Iowa,0.4224498272,1,108.0988032839,45.6663207678
25787,Catherine+AF8-of+AF8-Hungary,+AF8-Queen+AF8-of+AF8-Serbia+AF8-Stephen+AF8-Dragutin+AF8-of+AF8-Serbia,0.4276425838,1,109.4275546245,46.7958821985
25788,Catherine+AF8-of+AF8-Hungary,+AF8-Queen+AF8-of+AF8-Serbia+AF8-Elizabeth+AF8-of+AF8-Serbia,0.4143873155,1,106.0357231023,43.9398586435
25789,Albert+AF8-IV,+AF8-Count+AF8-of+AF8-Habsburg+AF8-Rudolph+AF8-I+AF8-of+AF8-Germany,0.4276425838,1,109.4275546245,46.7958821985
25790,Deborah+AF8-McGuire,Richard+AF8-Pryor,0.4402164519,1,112.6450256867,49.588193532
25791,Matosinhos,Portugal,0.4276425838,1,109.4275546245,46.7958821985
25792,Jack+AF8-Dellal,Gaby+AF8-Dellal,0.6545621157,1,167.4929821871,109.6345607853
25793,William+AF8-C.+AF8-Roberts,National+AF8-Institutes+AF8-of+AF8-Health,0.4276425838,1,109.4275546245,46.7958821985
25794,Eduardo+AF///QDD//0Amg-rculo,Santurtzi,0.4276425838,1,109.4275546245,46.7958821985
25795,Maud+AF8-of+AF8-Lancaster,+AF8-Countess+AF8-of+AF8-Ulster+AF8-William+AF8-Donn+AF8-de+AF8-Burgh+AF8AXw-3rd+AF8-Earl+AF8-of+AF8-Ulster,0.4232328534,1,108.299168368,45.8357660492
25796,Magdalene+AF8-Sibylle+AF8-of+AF8-Prussia,John+AF8-George+AF8-II+AF8AXw-Elector+AF8-of+AF8-Saxony,0.4276426435,1,109.4275699008,46.7958952642
25797,Laksamilawan,Vajiravudh,0.4143873155,1,106.0357231023,43.9398586435
25798,IMC+AF8-Group,Galilee,0.4464122653,1,114.2304447608,50.9938716119
25799,Curtis+AF8-Grubb,Jehu+AF8-Grubb,0.4256414771,1,108.9155003506,46.3589544483
25800,Indrasakdi+AF8-Sachi,Vajiravudh,0.4337325096,1,110.9858785926,48.1381836521
25801,Sucharit+AF8-Suda,Vajiravudh,0.4782646,1,122.3809967109,58.5304984395
25802,Peter+AF8-Grubb,+AF8-Jr.+AF8-Henry+AF8-Bates+AF8-Grubb,0.4210639894,1,107.7441874264,45.3671973924
25803,Dorothy+AF8-Stafford,William+AF8-Stafford+AF8AXw-courtier+AF8-,0.4078284204,1,104.3573966703,42.5599122411
25804,Dorothy+AF8-Stafford,William+AF8-Stafford+AF8AXw-conspirator+AF8-,0.4229846895,1,108.2356668138,45.7820299201
25805,Princess+AF8-Charlotte+AF8-of+AF8-Saxe+AC0-Altenburg,Princess+AF8-Barbara+AF8-of+AF8-Prussia,0.4276426435,1,109.4275699008,46.7958952642
25806,Karin,+AF8-Hereditary+AF8-Grand+AF8-Duchess+AF8-of+AF8-Mecklenburg+AC0-Schwerin+AF8-Wroc+//0Axf/9AII-aw,0.4106097221,1,105.0690915651,43.1423904889
25807,Califunya,Portland+AF8AXw-Oregon,0.5254019499,1,134.44276307,70.6364898669
25808,Anne+AF8-Cecil,Edward+AF8-de+AF8-Vere+AF8AXw-17th+AF8-Earl+AF8-of+AF8-Oxford,0.4276425838,1,109.4275546245,46.7958821985
25809,Anne+AF8-Cecil,Bridget+AF8-de+AF8-Vere,0.4793195724,1,122.6509488959,58.7890003792
25810,Anne+AF8-Cecil,Susan+AF8-de+AF8-Vere+AF8AXw-Countess+AF8-of+AF8-Montgomery,0.4356794357,1,111.4840688343,48.5713161992
25811,Gaby+AF8-Dellal,London,0.4521664083,1,115.702846765,52.3169406518
25812,Gaby+AF8-Dellal,On+AF8-a+AF8-Clear+AF8-Day,0.4335803986,1,110.9469555868,48.1044252268
25813,Jos+//0Aw//9AKkAXw-Bonif+//0Aw//9AKE-cio+AF8-the+AF8-Young,Brazil,0.4276425838,1,109.4275546245,46.7958821985
25814,Jos+//0Aw//9AKkAXw-Bonif+//0Aw//9AKE-cio+AF8-the+AF8-Young,S+//0Aw//9AKM-o+AF8-Paulo,0.4276425838,1,109.4275546245,46.7958821985
25815,Princess+AF8-Louise+AF8-Amelie+AF8-of+AF8-Baden,Karlsruhe,0.4321557581,1,110.5824106794,47.7888255197
25816,Princess+AF8-Louise+AF8-Amelie+AF8-of+AF8-Baden,Carola+AF8-of+AF8-Vasa,0.0899291635,1,23.0115728041,2.0694114931
25817,Jeannette+AF8-Paulson+AF8-Hereniko,The+AF8-Land+AF8-Has+AF8-Eyes,0.4276425838,1,109.4275546245,46.7958821985
25818,Edward+AF8-Stafford,+AF8-3rd+AF8-Baron+AF8-Stafford+AF8-Edward+AF8-Stafford+AF8AXw-4th+AF8-Baron+AF8-Stafford,0.4594423771,1,117.5646619898,54.0141877676
25819,Paul+AF8-Greenwood,Frightmare+AF8AXw-film+AF8-,0.445750773,1,114.0611784447,50.842858461
25820,Denise+AF8-Ilitch,Detroit,0.4070726931,1,104.16401698,42.4023269162
25821,Denise+AF8-Ilitch,Michigan,0.5031545758,1,128.7499816755,64.7811424142
25822,Lady+AF8-Elizabeth+AF8-Mortimer,Thomas+AF8-de+AF8-Camoys+AF8AXw-1st+AF8-Baron+AF8-Camoys,0.4063876569,1,103.9887261202,42.259734752
25823,Gary+AF8-Goldschneider,Amsterdam,0.3956605196,1,101.2438067709,40.0581771933
25824,Gary+AF8-Goldschneider,Netherlands,0.405985117,1,103.8857219795,42.1760569925
25825,Gary+AF8-Goldschneider,Philadelphia,0.4191691279,1,107.2593197632,44.9597955243
25826,Gleb+AF8-Vseslavich,Kiev,0.4333811402,1,110.895968243,48.0602211607
25827,Princess+AF8-Maria+AF8-Ferdinanda+AF8-of+AF8-Saxony,Ferdinand+AF8-III+AF8AXw-Grand+AF8-Duke+AF8-of+AF8-Tuscany,0.5738922954,1,146.8507414426,84.2765090877
25828,Princess+AF8-Maria+AF8-Ferdinanda+AF8-of+AF8-Saxony,Brand+//0Aw//9AL0-s+AF8-nad+AF8-Labem+AC0-Star+//0Aw//9AKEAXw-Boleslav,0.4015744627,1,102.7570993104,41.2646269442
25829,Princess+AF8-Maria+AF8-Luisa+AF8-Carlota+AF8-of+AF8-Parma,Maximilian+AF8AXw-Crown+AF8-Prince+AF8-of+AF8-Saxony,0.4276425838,1,109.4275546245,46.7958821985
25830,Pretty+AF8-Wild,Los+AF8-Angeles,0.4276425838,1,109.4275546245,46.7958821985
25831,Princess+AF8-Maria+AF8-Pia+AF8-of+AF8-Bourbon+AC0-Two+AF8-Sicilies+AF8AXw-1849+//0A4v/9AID//QCT-1882+AF8-,Princess+AF8-Marie+AF8-Louise+AF8-of+AF8-Parma,0.4276425838,1,109.4275546245,46.7958821985
25832,Princess+AF8-Maria+AF8-Pia+AF8-of+AF8-Bourbon+AC0-Two+AF8-Sicilies+AF8AXw-1849+//0A4v/9AID//QCT-1882+AF8-,Robert+AF8-I+AF8AXw-Duke+AF8-of+AF8-Parma,0.4346316457,1,111.2159545215,48.3379733418
25833,Princess+AF8-Maria+AF8-Pia+AF8-of+AF8-Bourbon+AC0-Two+AF8-Sicilies+AF8AXw-1849+//0A4v/9AID//QCT-1882+AF8-,Henry+AF8AXw-Duke+AF8-of+AF8-Parma,0.6269804239,1,160.4352260131,100.5897460142
25834,Princess+AF8-Maria+AF8-Pia+AF8-of+AF8-Bourbon+AC0-Two+AF8-Sicilies+AF8AXw-1849+//0A4v/9AID//QCT-1882+AF8-,Joseph+AF8AXw-Duke+AF8-of+AF8-Parma,0.4276425838,1,109.4275546245,46.7958821985
25835,Cynthia+AF8-Villar,Metro+AF8-Manila,0.4276425838,1,109.4275546245,46.7958821985
25836,Cynthia+AF8-Villar,Las+AF8-Pi+//0Aw//9ALE-as+AF8-City,0.4276425838,1,109.4275546245,46.7958821985
25837,Cynthia+AF8-Villar,Muntinlupa+AF8-City,0.4276425838,1,109.4275546245,46.7958821985
25838,Youssef+AF8-Zulficar+AF8-Pasha,Farida+AF8-of+AF8-Egypt,0.427642554,1,109.4275469991,46.7958756766
25839,Harold+AF8-Bloom,The+AF8-Anxiety+AF8-of+AF8-Influence,0.4106097221,1,105.0690915651,43.1423904889
25840,Harold+AF8-Bloom,The+AF8-Peking+AF8-Medallion,0.4475862086,1,114.5308398792,51.2624243893
25841,Johor,Malaysia,0.3923912942,1,100.4072592554,39.3989344063
25842,Louis,+AF8-Count+AF8-of+AF8-Armagnac+AF8-Paris,0.9126346409,2,116.7650051731,106.5637885658
25843,Louis,+AF8-Count+AF8-of+AF8-Armagnac+AF8-Henri+AF8AXw-Count+AF8-of+AF8-Brionne,0.4169175923,1,106.6831843544,44.4780963599
25844,Louis,+AF8-Count+AF8-of+AF8-Armagnac+AF8-Charles+AF8AXw-Count+AF8-of+AF8-Armagnac,0.4276425838,1,109.4275546245,46.7958821985
25845,Catherine+AF8-de+AF8-Lorraine,Paris,0.4198715687,1,107.4390642085,45.1106084289
25846,Krystyna+AF8-D+//0AxP/9AIU-browska,Poland,0.491738975,1,125.8288944699,61.874971592
25847,Princess+AF8-Fawzia+AF8-Farouk+AF8-of+AF8-Egypt,Lausanne,0.4057770669,1,103.8324849667,42.1328411987
25848,Bamba+AF8-Sutherland,London,0.4261052012,1,109.0341606436,46.4600229587
25849,Shirley+AF8-Purdie,Kimberley+AF8AXw-Western+AF8-Australia+AF8-,0.4544048309,1,116.2756267467,52.8362065096
25850,Sir+AF8-Richard+AF8-Pole,Ursula+AF8-Pole+AF8AXw-Baroness+AF8-Stafford,0.4849117398,1,124.0819036858,60.168771794
25851,Richard+AF8-Grenville+AF8AXw-politician+AF8-,Hester+AF8-Pitt+AF8AXw-Countess+AF8-of+AF8-Chatham,0.4276425838,1,109.4275546245,46.7958821985
25852,Gustaf+AF8-VI+AF8-Adolf+AF8-of+AF8-Sweden,Stockholm,0.4276425838,1,109.4275546245,46.7958821985
25853,Gustaf+AF8-VI+AF8-Adolf+AF8-of+AF8-Sweden,Prince+AF8-Bertil+AF8AXw-Duke+AF8-of+AF8-Halland,0.4849117398,1,124.0819036858,60.168771794
25854,Gustaf+AF8-VI+AF8-Adolf+AF8-of+AF8-Sweden,Sigvard+AF8-Bernadotte,0.4599933326,1,117.7056435369,54.1438112364
25855,Gustaf+AF8-VI+AF8-Adolf+AF8-of+AF8-Sweden,Carl+AF8-Johan+AF8-Bernadotte,0,1,0,0
25856,Gustaf+AF8-VI+AF8-Adolf+AF8-of+AF8-Sweden,Helsingborg,0.4276425838,1,109.4275546245,46.7958821985
25857,Gustaf+AF8-VI+AF8-Adolf+AF8-of+AF8-Sweden,Prince+AF8-Gustaf+AF8-Adolf+AF8AXw-Duke+AF8-of+AF8-V+//0Aw//9AKQ-sterbotten,0.526006043,1,134.5973417608,70.7990151379
25858,LaBelle,+AF8-Florida+AF8-Hendry+AF8-County+AF8AXw-Florida,0.4161922038,1,106.4975679244,44.3234574938
25859,Koto+AF8-Hoxhi,Istanbul,0.4825403988,1,123.4751118071,59.5817296933
25860,Lady+AF8-Juliet+AF8-Tadgell,Victor+AF8-Hervey+AF8AXw-6th+AF8-Marquess+AF8-of+AF8-Bristol,0.427642554,1,109.4275469991,46.7958756766
25861,Lakewood,+AF8-California+AF8-Los+AF8-Angeles+AF8-County+AF8AXw-California,0.4226078987,1,108.1392514955,45.7005018415
25862,Alexis+AF8-Neiers,California,0.4161922038,1,106.4975679244,44.3234574938
25863,Alexis+AF8-Neiers,Hollywood,0.4219574928,1,107.9728220288,45.5599412738
25864,Georgia+AF8-Stitt,Covington+AF8AXw-Tennessee,0.4276425838,1,109.4275546245,46.7958821985
25865,Charles+AF8-Montague+AF8-Cooke,Charles+AF8-Montague+AF8-Cooke+AF8AXw-Jr.,0.4252038002,1,108.8035051595,46.2636638689
25866,Charles+AF8-Montague+AF8-Cooke,Clarence+AF8-Hyde+AF8-Cooke,0.4276425838,1,109.4275546245,46.7958821985
25867,Marguerite,+AF8-Duchess+AF8-of+AF8-Rohan+AF8-Paris,0.4060783386,1,103.9095760392,42.1954280026
25868,Marguerite,+AF8-Duchess+AF8-of+AF8-Rohan+AF8-Henri+AF8-Chabot,0.4241318703,1,108.5292137954,46.0306984292
25869,Elisabeth+AF8-Dorothea+AF8-of+AF8-Saxe+AC0-Gotha+AC0-Altenburg,Ernest+AF8-Louis+AF8AXw-Landgrave+AF8-of+AF8-Hesse+AC0-Darmstadt,0.6789469719,1,173.7327143488,117.9553003271
25870,Swim+AF8Afg-,London,0.4265967906,1,109.159951264,46.5672848713
25871,Henry+AF8-VI,+AF8-Holy+AF8-Roman+AF8-Emperor+AF8-Frederick+AF8-II+AF8AXw-Holy+AF8-Roman+AF8-Emperor,0.4307217002,1,110.2154559954,47.4721885947
25872,Elizabeth+AF8-Trentham,+AF8-Countess+AF8-of+AF8-Oxford+AF8-Edward+AF8-de+AF8-Vere+AF8AXw-17th+AF8-Earl+AF8-of+AF8-Oxford,0.3854900599,1,98.6413331714,38.0252534329
25873,Judy+AF8-Dickinson,Akron+AF8AXw-Ohio,1,1,255.88554267,255.88554267
25874,Sophie+AF8-of+AF8-Thuringia,+AF8-Duchess+AF8-of+AF8-Brabant+AF8-Henry+AF8-II+AF8AXw-Duke+AF8-of+AF8-Brabant,0.4469624162,1,114.3712204224,51.1196370238
25875,Sophie+AF8-of+AF8-Thuringia,+AF8-Duchess+AF8-of+AF8-Brabant+AF8-Duke+AF8-of+AF8-Lothier,0.4276425838,1,109.4275546245,46.7958821985
25876,Maria+AF8-Caterina+AF8-Farnese,Francesco+AF8-I+AF8-d'Este+AF8AXw-Duke+AF8-of+AF8-Modena,0.5776361823,1,147.8087479737,85.37968089
25877,Matilda+AF8-Heron,Bijou+AF8-Heron,0.5185357332,1,132.6857974837,68.8023272834
25878,Lucrezia+AF8-Barberini,Francesco+AF8-I+AF8-d'Este+AF8AXw-Duke+AF8-of+AF8-Modena,0.4475468695,1,114.5207735723,51.253413705
25879,Olufemi+AF8-Terry,Sierra+AF8-Leone,0.4861098826,1,124.3884911064,60.4664748085
25880,Olufemi+AF8-Terry,Stickfighting+AF8-Days,0.4276425838,1,109.4275546245,46.7958821985
25881,S+//0Aw//9ALU-ru,Hiiu+AF8-County,0.400888592,1,102.5815949141,41.1237911502
25882,Dryden+AF8AXw-town+AF8-,+AF8-New+AF8-York+AF8-New+AF8-York,0.5153830647,1,131.8790751937,67.9682419431
25883,Kingston,+AF8-New+AF8-York+AF8-New+AF8-York,0.2091768384,1,53.525328808,11.1962590544
25884,United+AF8-States+AF8-Karate+AF8-Association,Phoenix+AF8AXw-Arizona,0.4059870839,1,103.8862252808,42.1764656591
25885,Dominikus+AF8-B+//0Aw//9ALY-hm,Cologne,0.4276425838,1,109.4275546245,46.7958821985
25886,Dominikus+AF8-B+//0Aw//9ALY-hm,Germany,0.4475468695,1,114.5207735723,51.253413705
25887,J.+AF8-G.+AF8-M.+AF8-Ramsey,Knoxville+AF8AXw-Tennessee,0.4276425838,1,109.4275546245,46.7958821985
25888,Spot+AF8-Trot,Richmond+AF8AXw-Virginia,0.4276425838,1,109.4275546245,46.7958821985
25889,American+AF8-Samoa,Samoan+AF8-language,0.4276425838,1,109.4275546245,46.7958821985
25890,Agrippina+AF8-the+AF8-Younger,Claudius,1.0425525307,2,133.3870600401,139.0630170074
25891,Agrippina+AF8-the+AF8-Younger,Nero,0.4276425838,1,109.4275546245,46.7958821985
