Subject,Predicate,Object,stv,MturkTruth
concept:athlete:luis+AF8-valbuena,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personasia:juan+AF8-cruz,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,0
concept:athlete:hedo+AF8-turkoglu,concept:athleteplaysforteam,concept:sportsteam:magic,0.4275161326,1
concept:sportsteam:dodgers,concept:teamhomestadium,concept:stadiumoreventvenue:dodger+AF8-stadium,0.4276425838,1
concept:athlete:milton+AF8-bradley,concept:athleteplayssport,concept:sport:baseball,0.4321393371,1
concept:athlete:john+AF8-axford,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:chad+AF8-bradford,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4044215679,1
concept:athlete:jose+AF8-calderon,concept:athleteplaysforteam,concept:sportsteam:raptors,0.4276425838,1
concept:athlete:kurt+AF8-warner,concept:athleteplaysforteam,concept:sportsteam:louis+AF8-cardinals,0.0494691551,0
concept:athlete:scott+AF8-rolen,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4321393371,1
concept:personmexico:michael+AF8-bourn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4465464652,1
concept:athlete:ramon+AF8-sessions,concept:athleteplaysforteam,concept:sportsteam:bucks,0.4276425838,1
concept:personmexico:alfonso+AF8-soriano,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7265753746,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:toyota+AF8-center,0.4276425838,1
concept:athlete:kelly+AF8-johnson,concept:athleteplayssport,concept:sport:baseball,0.4106097221,1
concept:athlete:brad+AF8-penny,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsteam:colorado+AF8-rockies,concept:teamhomestadium,concept:stadiumoreventvenue:coors+AF8-field,0.4276425838,1
concept:sportsteam:lsu,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4267039001,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:fedex+AF8-forum,0.4276425838,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:air+AF8-canada+AF8-center,0.6166383624,1
concept:personmexico:jack+AF8-morris,concept:athleteplayssport,concept:sport:baseball,0.7238607407,1
concept:personmexico:jack+AF8-wilson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:jason+AF8-bartlett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4078284204,1
concept:athlete:tadahito+AF8-iguchi,concept:athleteplayssport,concept:sport:baseball,0.4169176221,1
concept:athlete:nomar+AF8-garciaparra,concept:athleteplayssport,concept:sport:baseball,0.4828420281,1
concept:athlete:andy+AF8-laroche,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4203598201,1
concept:athlete:casey+AF8-blake,concept:athleteplayssport,concept:sport:baseball,0.4257438779,1
concept:coach:brian+AF8-burres,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5163173676,1
concept:sportsteam:colorado+AF8-rockies,concept:teamplaysinleague,concept:sportsleague:mlb,0.4040887356,1
concept:athlete:kelly+AF8-shoppach,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5025786757,1
concept:athlete:armando+AF8-galarraga,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4346316457,1
concept:athlete:shawn+AF8-green,concept:athleteplayssport,concept:sport:baseball,0.4333811402,1
concept:sportsteam:purdue+AF8-boilermakers,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4572899044,1
concept:athlete:kevin+AF8-martin,concept:athleteplaysforteam,concept:sportsteam:kings,0.425349474,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:invesco+AF8-field,0.4783171713,1
concept:athlete:thome,concept:athleteplayssport,concept:sport:baseball,0.5499971509,1
concept:athlete:asdrubal+AF8-cabrera,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4257425964,1
concept:coach:gregg+AF8-popovich,concept:coachesteam,concept:sportsteam:san+AF8-antonio,0.4276425838,1
concept:coach:juan+AF8-encarnacion,concept:athleteplayssport,concept:sport:baseball,0.4276426435,1
concept:athlete:ken+AF8-griffey+AF8-jr+AF8-,concept:athleteplaysforteam,concept:sportsteam:reds,0.4276425838,1
concept:athlete:tony+AF8-gwynn,concept:athleteplayssport,concept:sport:baseball,0.4849816263,1
concept:athlete:marco+AF8-estrada,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:coach:kameron+AF8-loe,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4849816859,1
concept:sportsgame:n2002+AF8-world+AF8-cup,concept:sportsgamewinner,concept:sportsteam:brazil,0.4203598201,1
concept:athlete:jonathan+AF8-papelbon,concept:athleteplaysinleague,concept:sportsleague:mlb,0.411806196,1
concept:athlete:guillermo+AF8-mota,concept:athleteplayssport,concept:sport:baseball,0.4252923727,1
concept:sportsteam:packers,concept:teamplaysinleague,concept:sportsleague:nfl,0.4742409885,1
concept:athlete:cha+AF8-seung+AF8-baek,concept:athleteplayssport,concept:sport:baseball,0.4929628372,1
concept:athlete:brian+AF8-buscher,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:cleon+AF8-jones,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4419024885,1
concept:athlete:kirby+AF8-puckett,concept:athleteledsportsteam,concept:sportsteam:twins,0.427642554,1
concept:athlete:giambi,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1
concept:coach:lovie+AF8-smith,concept:coachesteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.2276425838,0
concept:personmexico:tino+AF8-martinez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4790124595,1
concept:athlete:bernie+AF8-williams,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1
concept:athlete:ryan+AF8-shealy,concept:athleteplayssport,concept:sport:baseball,0.0183418393,1
concept:athlete:brian+AF8-griese,concept:athleteplaysforteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.4167755246,1
concept:athlete:peter+AF8-moylan,concept:athleteplayssport,concept:sport:baseball,0.4106097221,1
concept:athlete:ryan+AF8-braun,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:personmexico:matt+AF8-capps,concept:athleteplayssport,concept:sport:baseball,0.4163707495,1
concept:coach:dennis+AF8-felton,concept:worksfor,concept:sportsteam:alabama+AF8-a+AF8-and+AF8-m+AF8-bulldogs,0.5657536983,1
concept:athlete:chris+AF8-narveson,concept:athleteplayssport,concept:sport:baseball,0.4074460566,1
concept:athlete:hanley+AF8-ramirez,concept:athleteplayssport,concept:sport:baseball,0.4802261293,1
concept:coach:dennis+AF8-felton,concept:coachesteam,concept:sportsteam:alabama+AF8-a+AF8-and+AF8-m+AF8-bulldogs,0.4480448067,1
concept:athlete:justin+AF8-morneau,concept:athleteplaysforteam,concept:sportsteam:twins,0.4276425838,1
concept:athlete:mitch+AF8-stetter,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:rafael+AF8-betancourt,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4193560183,1
concept:sportsgame:n1999+AF8-world+AF8-series,concept:sportsgamewinner,concept:sportsteam:new+AF8-york+AF8-yankees,0.3854900002,1
concept:athlete:jr+AF8-russell,concept:athleteledsportsteam,concept:sportsteam:oakland+AF8-raiders,0.4276425838,1
concept:athlete:milton+AF8-bradley,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-cubs,0.2132139921,0
concept:athlete:tadahito+AF8-iguchi,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4044555724,1
concept:athlete:carl+AF8-landry,concept:athleteledsportsteam,concept:sportsteam:rockets,0.4276425838,1
concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:spartan+AF8-stadium,0.4276425838,1
concept:athlete:keith+AF8-hernandez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4105223715,1
concept:athlete:jose+AF8-capellan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3989317715,1
concept:athlete:josh+AF8-johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,1
concept:personasia:carlos+AF8-arroyo,concept:athleteledsportsteam,concept:sportsteam:magic,0.4760190845,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:three+AF8-rivers+AF8-stadium,0.4276425838,1
concept:athlete:david+AF8-huff,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4154525697,1
concept:athlete:paul+AF8-o+AF8-neill,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3989317715,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:arrowhead+AF8-stadium,0.4727427065,1
concept:athlete:wade+AF8-boggs,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:oscar+AF8-villarreal,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,1
concept:athlete:paul+AF8-maholm,concept:athleteplayssport,concept:sport:baseball,0.4153364599,1
concept:athlete:jon+AF8-lieber,concept:athleteplayssport,concept:sport:baseball,0.4199583828,1
concept:athlete:matt+AF8-schaub,concept:athleteplaysforteam,concept:sportsteam:texans,0.4276425838,1
concept:athlete:cristhian+AF8-martinez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4096849859,1
concept:athlete:larry+AF8-doby,concept:athleteplayssport,concept:sport:baseball,0.4480448067,1
concept:athlete:ugueth+AF8-urbina,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:mark+AF8-grudzielanek,concept:athleteplayssport,concept:sport:baseball,0.4334254861,1
concept:athlete:tayshaun+AF8-prince,concept:athleteplaysforteam,concept:sportsteam:fort+AF8-wayne+AF8-pistons,0.5163174272,0
concept:athlete:paul+AF8-pierce,concept:athletehomestadium,concept:stadiumoreventvenue:td+AF8-banknorth+AF8-garden,0.481934607,1
concept:athlete:andre+AF8-barrett,concept:athleteledsportsteam,concept:sportsteam:nets,0.4344630241,1
concept:coach:horacio+AF8-ramirez,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.015910387,0
concept:athlete:david+AF8-riske,concept:athleteplayssport,concept:sport:baseball,0.553781271,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:lucas+AF8-oil+AF8-stadium,0.9159177542,1
concept:personmexico:cole+AF8-hamels,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4508007169,1
concept:athlete:kevin+AF8-millar,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:linas+AF8-kleiza,concept:athleteledsportsteam,concept:sportsteam:nuggets,0.4106097221,1
concept:athlete:paul+AF8-konerko,concept:athleteplayssport,concept:sport:baseball,0.5829318166,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:camden+AF8-yards,0.4254615307,1
concept:athlete:damon,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4065758586,1
concept:personmexico:jeff+AF8-mathis,concept:athleteplayssport,concept:sport:baseball,0.4106098413,1
concept:athlete:placido+AF8-polanco,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:cliff+AF8-lee,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4188005626,1
concept:sportsteam:cleveland+AF8-indians,concept:teamhomestadium,concept:stadiumoreventvenue:jacobs+AF8-field,0.1799813628,0
concept:athlete:dwight+AF8-gooden,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:jeff+AF8-weaver,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:rogers+AF8-centre,0.4172474146,1
concept:athlete:fabricio+AF8-oberto,concept:athleteledsportsteam,concept:sportsteam:san+AF8-antonio,0.4276425838,1
concept:athlete:coco+AF8-crisp+AF8-,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4204339087,1
concept:athlete:matt+AF8-morris,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4500049353,1
concept:sportsteam:kansas+AF8-city+AF8-chiefs,concept:teamhomestadium,concept:stadiumoreventvenue:arrowhead+AF8-stadium,0.4276425838,1
concept:athlete:mike+AF8-stanton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:jacoby+AF8-ellsbury,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4039948881,1
concept:sportsteam:bengals,concept:teamplaysinleague,concept:sportsleague:nfl,0.4276425838,1
concept:athlete:eric+AF8-gagne,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4889760017,1
concept:athlete:mehmet+AF8-okur,concept:athleteplaysforteam,concept:sportsteam:jazz,0.4070726633,1
concept:athlete:jamey+AF8-carroll,concept:athleteplaysinleague,concept:sportsleague:mlb,0.411806196,1
concept:athlete:cc+AF8-sabathia,concept:athleteplayssport,concept:sport:baseball,0.4805459976,1
concept:sportsteam:leafs,concept:teamhomestadium,concept:stadiumoreventvenue:air+AF8-canada+AF8-center,0.4163707495,1
concept:athlete:tom+AF8-glavine,concept:athleteplayssport,concept:sport:baseball,0.425277859,1
concept:coach:brian+AF8-falkenborg,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5310175419,1
concept:athlete:marco+AF8-estrada,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4073320925,1
concept:athlete:cory+AF8-lidle,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7733977437,1
concept:coach:mark+AF8-kotsay,concept:athleteledsportsteam,concept:sportsteam:atlanta+AF8-braves,0.4253700376,1
concept:athlete:nicklas+AF8-lidstrom,concept:athletehomestadium,concept:stadiumoreventvenue:joe+AF8-louis+AF8-arena,0.4276426435,1
concept:athlete:bruce+AF8-gradkowski,concept:athleteplaysforteam,concept:sportsteam:bucs,0.2148673415,0
concept:coach:kevin+AF8-youkilis,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4891096056,1
concept:athlete:leandro+AF8-barbosa,concept:athleteledsportsteam,concept:sportsteam:suns,0.4253700376,1
concept:athlete:juan+AF8-pie,concept:athleteledsportsteam,concept:sportsteam:marlins,0.4276425838,1
concept:athlete:sam+AF8-bradford,concept:athleteplaysforteam,concept:sportsteam:sooners,0.4163707495,1
concept:sportsteam:virginia+AF8-tech+AF8-hokies,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4871663451,1
concept:athlete:chris+AF8-webber,concept:athleteledsportsteam,concept:sportsteam:sixers,0.4625729918,1
concept:athlete:john+AF8-axford,concept:athleteplayssport,concept:sport:baseball,0.4247065485,1
concept:coach:ryan+AF8-ludwick,concept:athleteledsportsteam,concept:sportsteam:louis+AF8-cardinals,0.5852610469,1
concept:personmexico:lastings+AF8-milledge,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,1
concept:athlete:peyton+AF8-manning,concept:athleteplaysforteam,concept:sportsteam:colts,0.4276425838,1
concept:athlete:gasol,concept:athleteplaysforteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4276425838,1
concept:athlete:pedro+AF8-martinez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4379006922,1
concept:athlete:frank+AF8-robinson,concept:athleteplayssport,concept:sport:baseball,0.4423839748,1
concept:sportsteam:chicago+AF8-cubs,concept:teamplaysinleague,concept:sportsleague:mlb,0.4244270325,1
concept:athlete:jo+AF8-jo+AF8-reyes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:freddy+AF8-sanchez,concept:athleteplaysforteam,concept:sportsteam:pirates,0.6697092056,1
concept:personmexico:jorge+AF8-cantu,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4177514613,1
concept:sportsteam:chicago+AF8-bulls,concept:teamhomestadium,concept:stadiumoreventvenue:united+AF8-center,0.4463077784,1
concept:personmexico:mark+AF8-teahen,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:torii+AF8-hunter,concept:athleteplayssport,concept:sport:baseball,0.5516952872,1
concept:personmexico:alex+AF8-rodriguez,concept:athletehomestadium,concept:stadiumoreventvenue:yankee+AF8-stadium,0.4543261528,1
concept:athlete:j+AF8-r+AF8AXw-smith,concept:athleteledsportsteam,concept:sportsteam:nuggets,0.4689310491,1
concept:athlete:brian+AF8-urlacher,concept:athleteledsportsteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.4276425838,1
concept:personmexico:odalis+AF8-perez,concept:athleteplayssport,concept:sport:baseball,0.4481486082,1
concept:athlete:ramon+AF8-sessions,concept:athleteledsportsteam,concept:sportsteam:bucks,0.3854900301,1
concept:athlete:matt+AF8-holliday,concept:athleteledsportsteam,concept:sportsteam:colorado+AF8-rockies,0.7315564156,1
concept:athlete:leandro+AF8-barbosa,concept:athleteplaysforteam,concept:sportsteam:suns,0.4276426435,1
concept:athlete:lidstrom,concept:athleteledsportsteam,concept:sportsteam:red+AF8-wings,0.4276425838,1
concept:athlete:willie+AF8-mcginest,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-giants,0.4475468695,1
concept:sportsteam:orioles,concept:teamplaysinleague,concept:sportsleague:mlb,0.4373797774,1
concept:athlete:nomar+AF8-garciaparra,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4611485302,1
concept:coach:larry+AF8-hughes,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-bulls,0.4013593793,1
concept:athlete:conor+AF8-jackson,concept:athleteplayssport,concept:sport:baseball,0.4572832584,1
concept:athlete:marlon+AF8-byrd,concept:athleteledsportsteam,concept:sportsteam:rangers,0.4611486197,1
concept:athlete:fred+AF8-lynn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4639830589,1
concept:coach:chuck+AF8-amato,concept:coachesteam,concept:sportsteam:wolfpack,0.4013593793,1
concept:athlete:johan+AF8-santana,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4639830589,1
concept:athlete:j+AF8-r+AF8AXw-smith,concept:athleteplaysforteam,concept:sportsteam:nuggets,0.4334217012,1
concept:athlete:vince+AF8-young,concept:athleteledsportsteam,concept:sportsteam:titans,0.4572899044,1
concept:athlete:kevin+AF8-martin,concept:athleteledsportsteam,concept:sportsteam:kings,0.4933096468,1
concept:athlete:john+AF8-van+AF8-benschoten,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4373797774,1
concept:personmexico:jay+AF8-bruce,concept:athleteledsportsteam,concept:sportsteam:reds,0.3854900301,1
