Subject,Predicate,Object,stv,Strength,overall,MturkTruth
concept:athlete:russell+AF8-martin,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4106097519,259455,106534.753179215,1
concept:athlete:conor+AF8-jackson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4736453891,259455,122889.664428941,1
concept:athlete:andrew+AF8-miller,concept:athleteplaysforteam,concept:sportsteam:bucks,0.4344629347,431.5,187.4707563231,0
concept:athlete:brian+AF8-roberts,concept:athleteledsportsteam,concept:sportsteam:orioles,0.4177514613,318.5,133.0538404241,1
concept:athlete:matt+AF8-williams,concept:athleteplayssport,concept:sport:baseball,0.4407606125,259455,114357.544716188,1
concept:athlete:orlando+AF8-hern+AF8-ndez,concept:athleteplayssport,concept:sport:baseball,0.5916664004,259455,153510.805915782,1
concept:athlete:tim+AF8-redding,concept:athleteplayssport,concept:sport:baseball,0.4410901666,259455,114443.049175203,1
concept:athlete:troy+AF8-tulowitzki,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4407606125,259455,114357.544716188,1
concept:athlete:scott+AF8-linebrink,concept:athleteplayssport,concept:sport:baseball,0.5308241844,259455,137724.988763502,1
concept:sportsteam:sacramento+AF8-kings,concept:teamhomestadium,concept:stadiumoreventvenue:arco+AF8-arena,0.4856594503,194,94.2179333582,1
concept:athlete:jake+AF8-plummer,concept:athleteledsportsteam,concept:sportsteam:broncos,0.7036633492,318.5,224.1167767202,1
concept:personmexico:jorge+AF8-campillo,concept:athleteplayssport,concept:sport:baseball,0.4153741598,259173,107653.767117845,1
concept:athlete:ryan+AF8-dempster,concept:athleteplayssport,concept:sport:baseball,0.425349474,259455,110359.04777667,1
concept:athlete:angel+AF8-berroa,concept:athleteplayssport,concept:sport:baseball,0.4338943958,259455,112576.070462289,1
concept:athlete:sidney+AF8-crosby,concept:athletehomestadium,concept:stadiumoreventvenue:mellon+AF8-arena,0.4143873155,19,7.8733589945,1
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:three+AF8-rivers+AF8-stadium,0.4276425838,72,30.7902660336,1
concept:athlete:jason+AF8-motte,concept:athleteplayssport,concept:sport:baseball,0.5379638076,259455,139577.399700858,1
concept:athlete:mark+AF8-grace,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsteam:st+AF8AXw-louis+AF8-cardinals,concept:teamhomestadium,concept:stadiumoreventvenue:busch+AF8-memorial+AF8-stadium,0.4276426435,388,165.925345678,1
concept:athlete:jarrod+AF8-washburn,concept:athleteplayssport,concept:sport:baseball,1,259455,259455,1
concept:athlete:manu+AF8-ginobili,concept:athleteplaysforteam,concept:sportsteam:spurs,0.3992562592,317.5,126.763862296,1
concept:personmexico:manny+AF8-ramirez,concept:athleteplayssport,concept:sport:baseball,0.492549628,259173,127655.564737644,1
concept:athlete:luis+AF8-valbuena,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personasia:juan+AF8-cruz,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1605,686.366346999,0
concept:athlete:hedo+AF8-turkoglu,concept:athleteplaysforteam,concept:sportsteam:magic,0.4275161326,545.5,233.2100503333,1
concept:sportsteam:dodgers,concept:teamhomestadium,concept:stadiumoreventvenue:dodger+AF8-stadium,0.4276425838,194,82.9626612572,1
concept:athlete:milton+AF8-bradley,concept:athleteplayssport,concept:sport:baseball,0.4321393371,259455,112120.711707281,1
concept:athlete:john+AF8-axford,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:chad+AF8-bradford,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4044215679,259455,104929.197899494,1
concept:athlete:jose+AF8-calderon,concept:athleteplaysforteam,concept:sportsteam:raptors,0.4276425838,887.5,379.5327931225,1
concept:athlete:kurt+AF8-warner,concept:athleteplaysforteam,concept:sportsteam:louis+AF8-cardinals,0.0494691551,773.5,38.2643914699,0
concept:athlete:scott+AF8-rolen,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4321393371,259455,112120.711707281,1
concept:personmexico:michael+AF8-bourn,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4465464652,259173,115732.78702528,1
concept:athlete:ramon+AF8-sessions,concept:athleteplaysforteam,concept:sportsteam:bucks,0.4276425838,431.5,184.5277749097,1
concept:personmexico:alfonso+AF8-soriano,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7265753746,259173,188308.719561206,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:toyota+AF8-center,0.4276425838,1992,851.8640269296,1
concept:athlete:kelly+AF8-johnson,concept:athleteplayssport,concept:sport:baseball,0.4106097221,259455,106534.745447456,1
concept:athlete:brad+AF8-penny,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:colorado+AF8-rockies,concept:teamhomestadium,concept:stadiumoreventvenue:coors+AF8-field,0.4276425838,194,82.9626612572,1
concept:sportsteam:lsu,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4267039001,1056,450.5993185056,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:fedex+AF8-forum,0.4276425838,1992,851.8640269296,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:air+AF8-canada+AF8-center,0.6166383624,2075,1279.52460198,1
concept:personmexico:jack+AF8-morris,concept:athleteplayssport,concept:sport:baseball,0.7238607407,259173,187605.159749441,1
concept:personmexico:jack+AF8-wilson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:personmexico:jason+AF8-bartlett,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4078284204,259173,105698.115200329,1
concept:athlete:tadahito+AF8-iguchi,concept:athleteplayssport,concept:sport:baseball,0.4169176221,259455,108171.361641956,1
concept:athlete:nomar+AF8-garciaparra,concept:athleteplayssport,concept:sport:baseball,0.4828420281,259455,125275.778400686,1
concept:athlete:andy+AF8-laroche,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4203598201,259455,109064.457124045,1
concept:athlete:casey+AF8-blake,concept:athleteplayssport,concept:sport:baseball,0.4257438779,259455,110461.377840545,1
concept:coach:brian+AF8-burres,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5163173676,259116,133786.091023042,1
concept:sportsteam:colorado+AF8-rockies,concept:teamplaysinleague,concept:sportsleague:mlb,0.4040887356,2464,995.6746445184,1
concept:athlete:kelly+AF8-shoppach,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5025786757,259455,130396.550303744,1
concept:athlete:armando+AF8-galarraga,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4346316457,259455,112767.353635094,1
concept:athlete:shawn+AF8-green,concept:athleteplayssport,concept:sport:baseball,0.4333811402,259455,112442.903730591,1
concept:sportsteam:purdue+AF8-boilermakers,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4572899044,1056,482.8981390464,1
concept:athlete:kevin+AF8-martin,concept:athleteplaysforteam,concept:sportsteam:kings,0.425349474,317.5,135.048457995,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:invesco+AF8-field,0.4783171713,1660,794.006504358,1
concept:athlete:thome,concept:athleteplayssport,concept:sport:baseball,0.5499971509,259455,142699.510786759,1
concept:athlete:asdrubal+AF8-cabrera,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4257425964,259455,110461.045348962,1
concept:coach:gregg+AF8-popovich,concept:coachesteam,concept:sportsteam:san+AF8-antonio,0.4276425838,18,7.6975665084,1
concept:coach:juan+AF8-encarnacion,concept:athleteplayssport,concept:sport:baseball,0.4276426435,259116,110809.051213146,1
concept:athlete:ken+AF8-griffey+AF8-jr+AF8-,concept:athleteplaysforteam,concept:sportsteam:reds,0.4276425838,545.5,233.2790294629,1
concept:athlete:tony+AF8-gwynn,concept:athleteplayssport,concept:sport:baseball,0.4849816263,259455,125830.907851667,1
concept:athlete:marco+AF8-estrada,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:coach:kameron+AF8-loe,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4849816859,259116,125666.514523664,1
concept:sportsgame:n2002+AF8-world+AF8-cup,concept:sportsgamewinner,concept:sportsteam:brazil,0.4203598201,4,1.6814392804,1
concept:athlete:jonathan+AF8-papelbon,concept:athleteplaysinleague,concept:sportsleague:mlb,0.411806196,259455,106845.17658318,1
concept:athlete:guillermo+AF8-mota,concept:athleteplayssport,concept:sport:baseball,0.4252923727,259455,110344.232558879,1
concept:sportsteam:packers,concept:teamplaysinleague,concept:sportsleague:nfl,0.4742409885,1848,876.397346748,1
concept:athlete:cha+AF8-seung+AF8-baek,concept:athleteplayssport,concept:sport:baseball,0.4929628372,259455,127901.672925726,1
concept:athlete:brian+AF8-buscher,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:cleon+AF8-jones,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4419024885,259455,114653.810153768,1
concept:athlete:kirby+AF8-puckett,concept:athleteledsportsteam,concept:sportsteam:twins,0.427642554,433,185.169225882,1
concept:athlete:giambi,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1123.6666666667,480.5277166633,1
concept:coach:lovie+AF8-smith,concept:coachesteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.2276425838,18,4.0975665084,0
concept:personmexico:tino+AF8-martinez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4790124595,259173,124147.096165994,1
concept:athlete:bernie+AF8-williams,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1685.5,720.7915749949,1
concept:athlete:ryan+AF8-shealy,concept:athleteplayssport,concept:sport:baseball,0.0183418393,259455,4758.8819155815,1
concept:athlete:brian+AF8-griese,concept:athleteplaysforteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.4167755246,431.5,179.8386388649,1
concept:athlete:peter+AF8-moylan,concept:athleteplayssport,concept:sport:baseball,0.4106097221,259455,106534.745447456,1
concept:athlete:ryan+AF8-braun,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:matt+AF8-capps,concept:athleteplayssport,concept:sport:baseball,0.4163707495,259173,107912.056260164,1
concept:coach:dennis+AF8-felton,concept:worksfor,concept:sportsteam:alabama+AF8-a+AF8-and+AF8-m+AF8-bulldogs,0.5657536983,8.5,4.8089064356,1
concept:athlete:chris+AF8-narveson,concept:athleteplayssport,concept:sport:baseball,0.4074460566,259455,105713.916615153,1
concept:athlete:hanley+AF8-ramirez,concept:athleteplayssport,concept:sport:baseball,0.4802261293,259455,124597.070377532,1
concept:coach:dennis+AF8-felton,concept:coachesteam,concept:sportsteam:alabama+AF8-a+AF8-and+AF8-m+AF8-bulldogs,0.4480448067,18,8.0648065206,1
concept:athlete:justin+AF8-morneau,concept:athleteplaysforteam,concept:sportsteam:twins,0.4276425838,431.5,184.5277749097,1
concept:athlete:mitch+AF8-stetter,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:rafael+AF8-betancourt,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4193560183,259455,108804.015728027,1
concept:sportsgame:n1999+AF8-world+AF8-series,concept:sportsgamewinner,concept:sportsteam:new+AF8-york+AF8-yankees,0.3854900002,4,1.5419600008,1
concept:athlete:jr+AF8-russell,concept:athleteledsportsteam,concept:sportsteam:oakland+AF8-raiders,0.4276425838,204,87.2390870952,1
concept:athlete:milton+AF8-bradley,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-cubs,0.2132139921,662,141.1476627702,0
concept:athlete:tadahito+AF8-iguchi,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4044555724,259455,104938.020537042,1
concept:athlete:carl+AF8-landry,concept:athleteledsportsteam,concept:sportsteam:rockets,0.4276425838,547.5,234.1343146305,1
concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:spartan+AF8-stadium,0.4276425838,913,390.4376790094,1
concept:athlete:keith+AF8-hernandez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4105223715,259455,106512.081897533,1
concept:athlete:jose+AF8-capellan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3989317715,259455,103504.842774533,1
concept:athlete:josh+AF8-johnson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259455,110954.022069293,1
concept:personasia:carlos+AF8-arroyo,concept:athleteledsportsteam,concept:sportsteam:magic,0.4760190845,460,218.96877887,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:three+AF8-rivers+AF8-stadium,0.4276425838,2407,1029.3356992066,1
concept:athlete:david+AF8-huff,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4154525697,259455,107791.246471514,1
concept:athlete:paul+AF8-o+AF8-neill,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3989317715,259455,103504.842774533,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:arrowhead+AF8-stadium,0.4727427065,1660,784.75289279,1
concept:athlete:wade+AF8-boggs,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:oscar+AF8-villarreal,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259455,110954.022069293,1
concept:athlete:paul+AF8-maholm,concept:athleteplayssport,concept:sport:baseball,0.4153364599,259455,107761.121203355,1
concept:athlete:jon+AF8-lieber,concept:athleteplayssport,concept:sport:baseball,0.4199583828,259455,108960.302209374,1
concept:athlete:matt+AF8-schaub,concept:athleteplaysforteam,concept:sportsteam:texans,0.4276425838,317.5,135.7765203565,1
concept:athlete:cristhian+AF8-martinez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4096849859,259455,106294.818016685,1
concept:athlete:larry+AF8-doby,concept:athleteplayssport,concept:sport:baseball,0.4480448067,259455,116247.465322349,1
concept:athlete:ugueth+AF8-urbina,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:mark+AF8-grudzielanek,concept:athleteplayssport,concept:sport:baseball,0.4334254861,259173,112332.183508995,1
concept:athlete:tayshaun+AF8-prince,concept:athleteplaysforteam,concept:sportsteam:fort+AF8-wayne+AF8-pistons,0.5163174272,317.5,163.930783136,0
concept:athlete:paul+AF8-pierce,concept:athletehomestadium,concept:stadiumoreventvenue:td+AF8-banknorth+AF8-garden,0.481934607,19,9.156757533,1
concept:athlete:andre+AF8-barrett,concept:athleteledsportsteam,concept:sportsteam:nets,0.4344630241,318.5,138.3764731759,1
concept:coach:horacio+AF8-ramirez,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.015910387,686.25,10.9185030788,0
concept:athlete:david+AF8-riske,concept:athleteplayssport,concept:sport:baseball,0.553781271,259455,143681.319667305,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:lucas+AF8-oil+AF8-stadium,0.9159177542,1660,1520.423471972,1
concept:personmexico:cole+AF8-hamels,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4508007169,259173,116835.374201124,1
concept:athlete:kevin+AF8-millar,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:linas+AF8-kleiza,concept:athleteledsportsteam,concept:sportsteam:nuggets,0.4106097221,318.5,130.7791964889,1
concept:athlete:paul+AF8-konerko,concept:athleteplayssport,concept:sport:baseball,0.5829318166,259455,151244.574475953,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:camden+AF8-yards,0.4254615307,2407,1024.0859043949,1
concept:athlete:damon,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4065758586,1685.5,685.2836096703,1
concept:personmexico:jeff+AF8-mathis,concept:athleteplayssport,concept:sport:baseball,0.4106098413,259173,106418.984399245,1
concept:athlete:placido+AF8-polanco,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:cliff+AF8-lee,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4188005626,259455,108659.899969383,1
concept:sportsteam:cleveland+AF8-indians,concept:teamhomestadium,concept:stadiumoreventvenue:jacobs+AF8-field,0.1799813628,194,34.9163843832,0
concept:athlete:dwight+AF8-gooden,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:jeff+AF8-weaver,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:rogers+AF8-centre,0.4172474146,2407,1004.3145269422,1
concept:athlete:fabricio+AF8-oberto,concept:athleteledsportsteam,concept:sportsteam:san+AF8-antonio,0.4276425838,204,87.2390870952,1
concept:athlete:coco+AF8-crisp+AF8-,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4204339087,1457.5,612.7824219303,1
concept:athlete:matt+AF8-morris,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4500049353,259455,116756.030488262,1
concept:sportsteam:kansas+AF8-city+AF8-chiefs,concept:teamhomestadium,concept:stadiumoreventvenue:arrowhead+AF8-stadium,0.4276425838,194,82.9626612572,1
concept:athlete:mike+AF8-stanton,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:jacoby+AF8-ellsbury,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4039948881,259455,104818.493691986,1
